job_id,title,company_name,location,formatted_work_type,formatted_experience_level,extracted_skills,skill_count,extraction_method
3887705173,Certified Medical Coder,mosaicpartners,"Portland, Oregon Metropolitan Area",Full-time,Associate,"['Communication', 'Excel']",2,dictionary
3894933183,Plant Construction Director,Hunt Guillot & Associates (HGA),"Houston, TX",Temporary,Director,"['Communication', 'Project Management']",2,dictionary
3905251878,ASSOCIATE BANKER,BMO U.S.,"Delavan, WI",Part-time,,"['Communication', 'Customer Service', 'Marketing', 'Sales']",4,dictionary
3887479672,Business Owner,City Lifestyle,"Oconomowoc, WI",Full-time,Director,['Sales'],1,dictionary
3901349803,Software Developer,DataAnnotation,Atlanta Metropolitan Area,Contract,,"['C#', 'C++', 'HTML', 'JavaScript', 'Python', 'SQL']",6,dictionary
3901454540,Outside Sales Representative,"Building Material Distributors, Inc. (BMD, Inc.)","Greenville-Washington, North Carolina Area",Full-time,,"['Marketing', 'Sales']",2,dictionary
3885110725,Senior Technical Lead - Investment Management,InvestM Technology LLC,San Francisco Bay Area,Full-time,Director,"['C#', 'Communication', 'Leadership', 'Python', 'SQL']",5,dictionary
3902882117,Paid Media Manager,InEight,United States,Full-time,Associate,"['Leadership', 'Project Management']",2,dictionary
3905881686,"Vice President, Human Resources (Production)",Moore,Washington DC-Baltimore Area,Full-time,Executive,"['Communication', 'Leadership', 'Marketing', 'Microsoft Office', 'Project Management']",5,dictionary
3905287416,Seasonal Sales Associate - Cumberland Mall,Pandora,"Atlanta, GA",Part-time,,"['Communication', 'Microsoft Office', 'Sales']",3,dictionary
3887575782,Assistant Site Manager,Zips Car Wash LLC,"Louisville, KY",Full-time,Mid-Senior level,"['Customer Service', 'Sales']",2,dictionary
3906259573,Compliance Analyst I,Navy Federal Credit Union,"Winchester, VA",Other,Mid-Senior level,"['Communication', 'Excel', 'Project Management']",3,dictionary
3905367824,Director of Procurement,"Johnson Service Group, Inc.","Madawaska, ME",Full-time,Director,[],0,dictionary
3906231868,Mental Health Therapist (Contractor),Spring Health,"Huntsville, AL",Contract,,"['Machine Learning', 'Marketing']",2,dictionary
3906089982,Chief of Staff,Fin,United States,Part-time,Executive,['Communication'],1,dictionary
3904363838,Part-Time Key Holder - Westfield Century City,Psycho Bunny,Los Angeles Metropolitan Area,Part-time,Mid-Senior level,"['Communication', 'Sales']",2,dictionary
3901657414,Sales Support Retail - Helper - Seasonal FT Assignment,Buffalo Rock Company,"Huntsville, AL",Temporary,Entry level,"['Communication', 'Marketing', 'Sales']",3,dictionary
3894946289,Pre-Construction Coordinator/Estimator,,Charlotte Metro,Full-time,,"['Communication', 'Excel', 'Microsoft Office']",3,dictionary
3904385601,Vice President Human Resources,Partners,Greater Houston,Full-time,Director,"['Communication', 'Leadership', 'Sales']",3,dictionary
3888942338,Part-time Sales Associate - Tanger outlets,Aéropostale,"Atlantic City, WY",Part-time,Entry level,['Sales'],1,dictionary
3884439533,Vice President Compliance,Social Capital Resources,New York City Metropolitan Area,Full-time,Director,"['Communication', 'Marketing']",2,dictionary
3884434795,Retail Sales Print & Marketing Associate,Staples Stores,"Huntsville, AL",Part-time,Entry level,"['Customer Service', 'Marketing', 'Sales']",3,dictionary
3904965947,Sales Consultant Trainee,CarMax,"Kenosha, WI",Full-time,Internship,"['Customer Service', 'Sales']",2,dictionary
3905264067,Technical/College Recruiter,Aviation & Missile Solutions,"Huntsville, AL",Full-time,,[],0,dictionary
3905611095,"Director, Sales Development- Advertising",Effectv,"Towson, MD",Full-time,Director,"['Leadership', 'Marketing', 'Sales']",3,dictionary
3906235515,Administrative Manager,Dal-Tile LLC,"Boston, MA",Full-time,Mid-Senior level,"['Communication', 'Customer Service', 'Excel', 'Leadership', 'Sales']",5,dictionary
3904581349,Senior Recruiter (Volunteer Role-Unpaid),Fact Finders Pro,"Seattle, WA",Volunteer,,['Communication'],1,dictionary
3905293690,Associate Facilitator,Johnson & Johnson,San Angelo Area,Full-time,,"['Communication', 'Customer Service', 'Excel']",3,dictionary
3885816926,Air Export Representative,Addison Group,"Itasca, IL",Other,Mid-Senior level,"['Communication', 'Excel', 'Microsoft Office']",3,dictionary
3901366546,Resident Counselor House of Mercy,Trinity Health,"Des Moines, IA",Part-time,Mid-Senior level,[],0,dictionary
3891269027,Nurse - RN - Labor and Delivery / L&D,Solomon Page,"Carlsbad, NM",Contract,Mid-Senior level,['Communication'],1,dictionary
3906256319,Campus Retail Associate (Temporary),Barnes & Noble College,"Sault Ste. Marie, MI",Temporary,Mid-Senior level,"['Customer Service', 'Excel', 'Sales']",3,dictionary
3899531139,Registered Nurse - MedSurg (Open Continuous),HHS Careers,"Claremore, OK",Part-time,Mid-Senior level,['Leadership'],1,dictionary
3891078565,Case Manager,Sioux Falls CASA,"Sioux Falls, SD",Full-time,,['Communication'],1,dictionary
3905316244,Technician,Stanton Optical,"Columbia, South Carolina Metropolitan Area",Part-time,,"['Communication', 'Customer Service']",2,dictionary
3903815048,Recreation Specialist ,Destination by Hyatt,"Stowe, VT",Temporary,Entry level,"['Communication', 'Customer Service', 'Leadership']",3,dictionary
3906069750,Medical Laboratory Technologist,Synectics Inc.,"Howe, ID",Contract,Mid-Senior level,"['Communication', 'Excel']",2,dictionary
3900939885,"Substation Trainee - 90373996 - Odenton, MD",Amtrak,"Odenton, MD",Full-time,Internship,"['Communication', 'Excel']",2,dictionary
3887872335,Volunteer: Take on a Special Project to support lonely and isolated seniors in Chicago!,VolunteerMatch,"Chicago, IL",Volunteer,Associate,[],0,dictionary
3887864922,In-Store Shopper - Seasonal,Whole Foods Market,"Sudbury, MA",Temporary,Entry level,['Customer Service'],1,dictionary
3903843398,Ombudsman Specialist (W2 and local Candidates ),Sharp Decisions,"Washington, DC",Contract,Associate,"['Communication', 'Excel', 'Leadership']",3,dictionary
3905310327,Account Executive (Away From Home) ,The Kitchen North America,"Chicago, IL",Full-time,Executive,"['Communication', 'Marketing', 'Project Management']",3,dictionary
3884434764,Customer Service Representative,Goosehead Insurance Agency,"San Antonio, Texas Metropolitan Area",Full-time,Entry level,"['Communication', 'Customer Service']",2,dictionary
3898175469,Event Day Attendant,Legends,"Commerce City, CO",Temporary,Entry level,['Sales'],1,dictionary
3902865786,APP University of Michigan Health-Sparrow Lansing-OB Triage,Sparrow Health System,"Lansing, MI",Other,Entry level,['Leadership'],1,dictionary
3904717095,"Summer Associate, Cell Culture/Upstream Process Development (Temporary)","Vir Biotechnology, Inc.","San Francisco, CA",Temporary,Associate,['Communication'],1,dictionary
3884447170,Tier 3 Route Switch Engineer,Experis,United States,Contract,Entry level,"['Communication', 'R']",2,dictionary
3902787464,Facilities Coordinator,Addison Group,"Downers Grove, IL",Other,Entry level,"['Excel', 'Leadership', 'Microsoft Office']",3,dictionary
3885860807,ISP (Inside Plant) Engineer I,Spectrum,"Mechanic Falls, ME",Full-time,,['Communication'],1,dictionary
3904362797,"Apprentice Jeweler - Signet Jewelers - Shops at La Palmera - Corpus Christi, TX",Signet Jewelers,Greater Corpus Christi Area,Full-time,Internship,['Customer Service'],1,dictionary
3902362297,Store Delivery Driver (Part Time),NAPA Auto Parts,"Rolla, MO",Part-time,Entry level,[],0,dictionary
3890897726,Financial Analyst (IT Cost Management),Cloud Destinations,"Denver, CO",Contract,,"['Communication', 'Excel', 'Leadership', 'Power BI', 'Project Management']",5,dictionary
3902355248,Electrical Control Engineer,EPITEC,"New Albany, OH",Contract,Mid-Senior level,"['Communication', 'Excel', 'Microsoft Office', 'Project Management']",4,dictionary
2826285517,"Assistant Director of Admission, Midwest Regional Representative",Butler University,"Minneapolis, MN",Full-time,,"['Communication', 'Leadership']",2,dictionary
3884807480,Research Assistant,Palo Alto VA Hospital,"Palo Alto, CA",Volunteer,,['Computer Vision'],1,dictionary
3902936056,Administrative Assistant,Technical Solutions Inc.,Greater Pittsburgh Region,Full-time,Entry level,"['Communication', 'Excel', 'Microsoft Office']",3,dictionary
3901941921,Service Supervisor,Ingersoll Rand,"Menomonee Falls, WI",Contract,Mid-Senior level,"['Communication', 'Customer Service', 'Microsoft Office', 'Sales']",4,dictionary
3905848862,Graphic Designer,NP Agency,"Washington, DC",Temporary,,"['Adobe Illustrator', 'Adobe Photoshop', 'Marketing', 'Microsoft Office']",4,dictionary
3902366763,Senior Workday Grants and Endowments Implementation Lead,Medasource,United States,Contract,Executive,[],0,dictionary
3889450733,Travel Ultrasound Tech (Sonographer) Sonography (Sono),Epic Travel Staffing,"Williston, ND",Contract,,[],0,dictionary
3904941829,QC Analyst,Apex Systems,"Winchester, KY",Contract,Entry level,['Excel'],1,dictionary
3904942486,Assembler I - 2nd Shift M-F 5:00pm - 1:30am,Bausch + Lomb,"Greenville-Spartanburg-Anderson, South Carolina Area",Full-time,Entry level,"['Communication', 'Excel']",2,dictionary
3895811752,Global Procurement Intern,iFIT,"Logan, UT",Part-time,Internship,[],0,dictionary
3905327625,HR (Human Resources) Intern,The Job Network,"Bethel, CT",Internship,,['Microsoft Office'],1,dictionary
3902780719,Commercial Real Estate Attorney (TEMP),Innovative Driven,"New York, NY",Temporary,Associate,[],0,dictionary
3904360943,DSP - Supported Living - Saturday shifts - PT,"Rise Services, Inc.","Orem, UT",Full-time,,['Communication'],1,dictionary
3894984480,Photographer,Creative Circle,Greater Boston,Contract,Associate,[],0,dictionary
3890895140,School Aide/Paraprofessional/ Student Assistant (Soaring Heights School),"Pyramid Healthcare, Inc.",State College-DuBois Area,Full-time,Entry level,[],0,dictionary
3903822755,Director at Mirowitz Center,People Solutions Center,Greater St. Louis,Full-time,Director,"['Communication', 'Leadership', 'Marketing', 'Microsoft Office']",4,dictionary
3898164296,Director of Corporate Communications,LHH,Greensboro--Winston-Salem--High Point Area,Full-time,Director,"['Communication', 'Leadership', 'Marketing', 'Project Management']",4,dictionary
3905686677,"Lead Counsel, Regulatory",Meta,"New York, NY",Full-time,,"['Communication', 'Machine Learning']",2,dictionary
3894547585,Clinical Operations Business Analyst,Tata Consultancy Services,"Indianapolis, IN",Full-time,Mid-Senior level,[],0,dictionary
3900978853,Pool Monitor,Associa,"Reno, NV",Part-time,Entry level,[],0,dictionary
3903807606,Fire Protection Engineering Internship - Summer 2024,"CHA Consulting, Inc.","Cullman, AL",Internship,Internship,"['Communication', 'Microsoft Office']",2,dictionary
3895200257,Executive Assistant,Boldly Premium Executive Assistants,Greater Orlando,Full-time,Mid-Senior level,['Communication'],1,dictionary
3901395165,Low Voltage Journeyman Electrician,Region 6 Systems Integration,Greater Seattle Area,Full-time,,[],0,dictionary
3901991573,Intern - Engineering,ONEOK,"Calumet, OK",Full-time,Internship,"['Communication', 'Marketing']",2,dictionary
3884933304,Advertising Specialist,Ampcus Inc,"Chesapeake, VA",Contract,,"['Customer Service', 'Marketing', 'Sales']",3,dictionary
3905370296,Lead Wastewater Project Engineer,Wright-Pierce,"Providence, RI",Full-time,Mid-Senior level,['Communication'],1,dictionary
3891072499,Event Staff,"Mack & Associates, Ltd.","Chicago, IL",Temporary,,[],0,dictionary
3894544777,Radiology Technologist,"Team Builders Recruiting and Consulting, LLC","Oregon City, OR",Temporary,Mid-Senior level,[],0,dictionary
3904933793,Chief Executive Officer,YWCA Madison,"Madison, WI",Full-time,Executive,"['Communication', 'Leadership']",2,dictionary
3895221819,"L&I Workers' Compensation Adjudicator 4, Claims Consultant",Washington State Department of Labor & Industries,Greater Seattle Area,Full-time,Mid-Senior level,"['Communication', 'Customer Service']",2,dictionary
3902732814,Clinical Content Strategist (Remote),Cella,"Philadelphia, PA",Contract,Mid-Senior level,"['Communication', 'Marketing', 'Microsoft Office']",3,dictionary
3898161945,Supply Chain Planner,Cypress HCM,Greater Houston,Full-time,Associate,['Excel'],1,dictionary
3891078539,Prevention Specialist,Air Force Civilian Service,"Albuquerque, NM",Full-time,Associate,[],0,dictionary
3901373440,Student Nurse - Telemetry,San Dimas Community Hospital,"San Dimas, CA",Other,Internship,[],0,dictionary
3905287325,Chief Operating Officer,Cubic Corporation,"Ashburn, VA",Full-time,Executive,"['Communication', 'Leadership', 'Sales']",3,dictionary
3900955409,Plant Accountant,Sazerac Company,"Baltimore, MD",Full-time,Associate,"['Communication', 'Customer Service', 'Excel', 'Leadership', 'Microsoft Office']",5,dictionary
3905285642,Intern Technician,Foley Equipment,"Manhattan, KS",Internship,Internship,"['Excel', 'Sales']",2,dictionary
3906095555,SAP System Analyst,Gentis Solutions,"Erlanger, KY",Contract,Mid-Senior level,['Communication'],1,dictionary
3184403524,Events & Communications Assistant,San José Clinic,"Houston, TX",Internship,,"['Communication', 'Excel', 'Marketing', 'Microsoft Office']",4,dictionary
3901991101,Groomer,Petco,"Cheyenne, WY",Full-time,Entry level,"['Communication', 'Customer Service']",2,dictionary
3901936794,Oracle Cloud SCM Lead,Incipient Corp.,"Boston, MA",Contract,,['Communication'],1,dictionary
3891254113,Surgical Technician (PRN) - Deer Creek Surgery Center,EyeCare Partners,"Overland Park, KS",Full-time,Associate,"['Communication', 'Customer Service']",2,dictionary
3904384939,EEG Tech Trainee - Days,INTEGRIS Health,"Oklahoma City, OK",Full-time,Internship,[],0,dictionary
3903811025,SAP IT Director of Applications ,"ERP Recruiting, LLC",Greater Cleveland,Full-time,Director,['Leadership'],1,dictionary
3901936917,Project Manager,Albireo Energy,San Diego Metropolitan Area,Full-time,Mid-Senior level,"['Communication', 'Microsoft Office', 'Project Management']",3,dictionary
3904385573,Fractional Chief Financial Officer,FocusCFO®,Las Vegas Metropolitan Area,Part-time,Executive,[],0,dictionary
3901677473,Volunteer: Regional Director,VolunteerMatch,"Huntington, WV",Volunteer,Associate,['Communication'],1,dictionary
3887586980,Regional Sales Manager (Office Furniture),Jobot,"Memphis, TN",Full-time,Mid-Senior level,"['Communication', 'Sales']",2,dictionary
3904960023,CFO,Robert Half,"Mason City, IA",Full-time,Executive,"['Communication', 'Excel', 'Leadership', 'Marketing']",4,dictionary
3898168583,Retail Management Intern,Casey's,"Fargo, ND",Internship,Internship,"['Communication', 'Leadership']",2,dictionary
3884822329,Production Scheduler - 1st Shift,Ingersoll Rand,"Ivyland, PA",Internship,Entry level,"['Excel', 'Sales']",2,dictionary
3889192454,Travel Therapy - Physical Therapist,OneStaff Medical,"Winona, MS",Part-time,Entry level,[],0,dictionary
3902350447,Salesforce Solution Architect,Peritus - A Colina Tech Group,"Plainsboro, NJ",Contract,,"['CSS', 'Communication', 'HTML', 'JavaScript', 'Marketing', 'Sales']",6,dictionary
3906233012,Part Time - Loader/Cart Associate - Flexible,"Lowe's Companies, Inc.","Havertown, PA",Part-time,Associate,"['Customer Service', 'Sales']",2,dictionary
3901942173,Field Service Technician,Knight Office Solutions,Greater Corpus Christi Area,Full-time,,['Customer Service'],1,dictionary
3903472737,Tax Intern | Summer 2024,CBIZ,"New York, NY",Temporary,Internship,"['Microsoft Office', 'Project Management']",2,dictionary
3905871484,MANAGEMENT TRAINING - ENTRY LEVEL,"Millennium Recruiting, Inc.","Pasadena, CA",Full-time,Entry level,"['Communication', 'Excel', 'Leadership', 'Marketing']",4,dictionary
3904708148,BBW Asst Mgr-Sunset Plaza Shopping Center,Bath & Body Works,"San Angelo, TX",Full-time,Associate,"['Communication', 'Leadership', 'Sales']",3,dictionary
3904982667,Markit EDM Developer,Ampstek,"Columbia, South Carolina Metropolitan Area",Contract,,"['AWS', 'SQL']",2,dictionary
